Unnamed: 0,ACS.MC,ITX.MC,FER.MC,ELE.MC,SCYR.MC,AENA.MC,AMS.MC
2022-11-01,22.605852127075195,22.119287490844727,23.14535903930664,14.461772918701172,2.156374931335449,109.7604751586914,50.420597076416016
2022-11-02,22.571006774902344,21.94942855834961,22.910524368286133,14.474635124206545,2.1286633014678955,109.66768646240234,49.400638580322266
2022-11-03,22.27482032775879,21.49647521972656,22.35056495666504,14.24311065673828,2.0420615673065186,108.46153259277344,49.0157470703125
2022-11-04,22.431623458862305,22.223087310791016,22.551233291625977,14.281698226928713,2.121734857559204,109.01821899414062,49.554595947265625
2022-11-05,22.431623458862305,22.223087310791016,22.551233291625977,14.281698226928713,2.121734857559204,109.01821899414062,49.554595947265625
2022-11-06,22.431623458862305,22.223087310791016,22.551233291625977,14.281698226928713,2.121734857559204,109.01821899414062,49.554595947265625
2022-11-07,22.544872283935547,22.270273208618164,22.360122680664062,14.234537124633787,2.227389335632324,109.15739440917967,49.84326171875
2022-11-08,22.605852127075195,22.58167839050293,22.484344482421875,14.903387069702148,2.216996192932129,109.71408081054688,49.419883728027344
2022-11-09,22.675540924072266,22.949705123901367,22.761459350585938,15.194936752319336,2.2395131587982178,110.96662902832033,49.054237365722656
2022-11-10,22.88461303710937,23.08181381225586,23.31568145751953,15.43075180053711,2.246441602706909,114.0748062133789,50.28588104248047
2022-11-11,22.83234596252441,22.83646583557129,23.57368469238281,15.190651893615724,2.1615710258483887,114.30675506591795,51.26734924316406
2022-11-12,22.83234596252441,22.83646583557129,23.57368469238281,15.190651893615724,2.1615710258483887,114.30675506591795,51.26734924316406
2022-11-13,22.83234596252441,22.83646583557129,23.57368469238281,15.190651893615724,2.1615710258483887,114.30675506591795,51.26734924316406
2022-11-14,22.79750061035156,22.978012084960938,23.71701431274414,15.366437911987305,2.197944641113281,115.4665298461914,51.03642272949219
2022-11-15,23.08497428894043,23.05350875854492,23.850793838500977,15.709439277648926,2.216996192932129,115.32736206054688,50.766998291015625
2022-11-16,22.83234596252441,22.515625,23.650129318237305,15.872365951538086,2.184087991714477,113.28616333007812,49.22743988037109
2022-11-17,22.71909713745117,22.289146423339844,23.669239044189453,15.585100173950195,2.1650357246398926,110.82745361328124,48.65010452270508
2022-11-18,23.041418075561523,22.760974884033203,23.78390312194824,16.00098991394043,2.1806235313415527,111.80166625976562,47.812965393066406
2022-11-19,23.041418075561523,22.760974884033203,23.78390312194824,16.00098991394043,2.1806235313415527,111.80166625976562,47.812965393066406
2022-11-20,23.041418075561523,22.760974884033203,23.78390312194824,16.00098991394043,2.1806235313415527,111.80166625976562,47.812965393066406
2022-11-21,23.17208671569824,23.05350875854492,24.08013343811035,16.0996036529541,2.2187283039093018,112.72948455810548,48.419166564941406
2022-11-22,23.433425903320312,23.251672744750977,24.40502166748047,16.391155242919922,2.2291202545166016,113.47173309326172,49.47761535644531
2022-11-23,23.49440574645996,23.55364418029785,24.319021224975582,15.55508804321289,2.216996192932129,114.39954376220705,48.99650192260742
2022-11-24,23.70347785949707,23.648006439208984,24.596134185791016,15.61082649230957,2.220460891723633,114.49232482910156,49.28517532348633
2022-11-25,23.1546630859375,23.55364418029785,24.72035789489746,15.37501335144043,2.237781047821045,115.14179229736328,49.82401657104492
2022-11-26,23.1546630859375,23.55364418029785,24.72035789489746,15.37501335144043,2.237781047821045,115.14179229736328,49.82401657104492
2022-11-27,23.1546630859375,23.55364418029785,24.72035789489746,15.37501335144043,2.237781047821045,115.14179229736328,49.82401657104492
2022-11-28,23.08497428894043,23.364913940429688,24.672576904296875,15.194936752319336,2.2481729984283447,113.88925170898438,49.09273147583008
2022-11-29,23.372446060180664,23.51589775085449,24.39546775817871,15.044876098632812,2.3070626258850098,112.5903091430664,48.93876647949219
2022-11-30,23.57280540466309,23.45928001403809,24.462358474731445,15.17778778076172,2.303597927093506,114.39954376220705,49.32365798950195
2022-12-01,23.659921646118164,23.75181007385254,24.92102432250977,15.400738716125488,2.293205976486206,115.28096771240234,50.09344100952149
2022-12-02,23.781879425048828,23.865053176879883,24.92102432250977,15.370726585388184,2.3295786380767822,113.93563842773438,49.80477142333984
2022-12-03,23.781879425048828,23.865053176879883,24.92102432250977,15.370726585388184,2.3295786380767822,113.93563842773438,49.80477142333984
2022-12-04,23.781879425048828,23.865053176879883,24.92102432250977,15.370726585388184,2.3295786380767822,113.93563842773438,49.80477142333984
2022-12-05,23.668630599975582,23.61026382446289,24.69169044494629,15.409314155578612,2.312258243560791,116.71908569335938,49.49686050415039
2022-12-06,23.72089958190918,23.37434959411621,24.47191047668457,15.392165184020996,2.291473388671875,117.1365966796875,48.573123931884766
2022-12-07,23.70347785949707,23.393224716186523,24.40502166748047,15.35786247253418,2.263761281967163,115.88404846191406,48.43841552734375
2022-12-08,23.47698402404785,23.03463363647461,24.33813095092773,15.182076454162598,2.275885820388794,116.11600494384766,47.77447891235352
2022-12-09,23.747034072875977,23.100690841674805,24.548355102539062,15.293551445007324,2.3053297996521,117.92523956298828,49.93948745727539
2022-12-10,23.747034072875977,23.100690841674805,24.548355102539062,15.293551445007324,2.3053297996521,117.92523956298828,49.93948745727539
2022-12-11,23.747034072875977,23.100690841674805,24.548355102539062,15.293551445007324,2.3053297996521,117.92523956298828,49.93948745727539
2022-12-12,23.564096450805664,22.874210357666016,24.47191047668457,15.164925575256348,2.3243825435638428,116.2087860107422,49.22743988037109
2022-12-13,23.555383682250977,23.364913940429688,24.6152458190918,15.267826080322266,2.326114654541016,117.9716339111328,51.42131423950195
2022-12-14,23.45084953308105,24.08209228515625,24.500577926635746,15.46933937072754,2.322650194168091,117.1365966796875,51.09415435791016
2022-12-15,23.163373947143555,23.440404891967773,24.41457748413086,15.1091890335083,2.312258243560791,115.93043518066406,49.97797393798828
2022-12-16,22.753944396972656,22.949705123901367,23.325239181518555,15.00200080871582,2.2291202545166016,112.3583526611328,48.59236907958984
2022-12-17,22.753944396972656,22.949705123901367,23.325239181518555,15.00200080871582,2.2291202545166016,112.3583526611328,48.59236907958984
2022-12-18,22.753944396972656,22.949705123901367,23.325239181518555,15.00200080871582,2.2291202545166016,112.3583526611328,48.59236907958984
2022-12-19,22.76265525817871,23.12899780273437,23.411237716674805,15.00200080871582,2.2499051094055176,112.3583526611328,48.68859100341797
2022-12-20,22.84976577758789,23.15730857849121,23.26790428161621,15.044876098632812,2.246441602706909,110.3171615600586,48.11125564575195
2022-12-21,23.26791000366211,23.68575668334961,23.363460540771484,15.199226379394531,2.2810816764831543,110.82745361328124,48.53463745117188
2022-12-22,23.31146812438965,23.70462989807129,23.296571731567383,15.267826080322266,2.2620296478271484,110.92024230957033,47.88031768798828
2022-12-23,23.468271255493164,23.53477096557617,23.54501724243164,15.17778778076172,2.279349565505981,111.43053436279295,47.360721588134766
2022-12-24,23.468271255493164,23.53477096557617,23.54501724243164,15.17778778076172,2.279349565505981,111.43053436279295,47.360721588134766
2022-12-25,23.468271255493164,23.53477096557617,23.54501724243164,15.17778778076172,2.279349565505981,111.43053436279295,47.360721588134766
2022-12-26,23.468271255493164,23.53477096557617,23.54501724243164,15.17778778076172,2.279349565505981,111.43053436279295,47.360721588134766
2022-12-27,23.485694885253903,23.6951904296875,23.5163516998291,15.143486976623535,2.2880098819732666,111.2449722290039,46.90847396850586
2022-12-28,23.416004180908203,23.55364418029785,23.564128875732425,15.1091890335083,2.2706897258758545,110.3635482788086,47.39920425415039
2022-12-29,23.51182746887207,23.780122756958008,23.535459518432617,15.33213710784912,2.2828140258789062,110.5491180419922,47.43769454956055
2022-12-30,23.320178985595703,23.44984245300293,23.38257026672364,15.122051239013672,2.251637458801269,108.8326644897461,46.71602630615234
2022-12-31,23.320178985595703,23.44984245300293,23.38257026672364,15.122051239013672,2.251637458801269,108.8326644897461,46.71602630615234
2023-01-01,23.320178985595703,23.44984245300293,23.38257026672364,15.122051239013672,2.251637458801269,108.8326644897461,46.71602630615234
2023-01-02,23.668630599975582,24.157583236694336,23.46857070922852,15.366437911987305,2.2880098819732666,111.94084167480467,47.44732284545898
2023-01-03,23.71218681335449,23.94997787475586,23.43990707397461,15.439325332641602,2.3070626258850098,112.72948455810548,47.34147644042969
2023-01-04,23.83414649963379,24.67659378051757,23.697906494140625,16.022428512573242,2.3382389545440674,115.4665298461914,47.9188117980957
2023-01-05,23.9212589263916,24.83701515197754,23.64057350158692,15.84235382080078,2.294938087463379,117.73968505859376,50.53606414794922
2023-01-06,24.3045597076416,25.29940795898437,24.099241256713867,16.125328063964844,2.3365063667297363,118.5283203125,52.07562255859375
2023-01-07,24.3045597076416,25.29940795898437,24.099241256713867,16.125328063964844,2.3365063667297363,118.5283203125,52.07562255859375
2023-01-08,24.3045597076416,25.29940795898437,24.099241256713867,16.125328063964844,2.3365063667297363,118.5283203125,52.07562255859375
2023-01-09,24.740123748779297,25.384334564208984,24.319021224975582,15.846639633178713,2.36075496673584,118.20358276367188,52.09486770629883
2023-01-10,24.58331871032715,25.233348846435547,24.605688095092773,16.043865203857422,2.36075496673584,118.48192596435548,52.49900436401367
2023-01-11,24.382959365844727,25.733488082885746,24.328577041625977,16.026716232299805,2.312258243560791,120.56950378417967,52.44126510620117
2023-01-12,24.818523406982425,25.97883987426757,24.6821346282959,16.061016082763672,2.341702699661255,122.6106948852539,53.94234085083008
2023-01-13,24.661720275878903,25.94109344482422,24.940135955810547,15.932390213012695,2.377103090286255,125.02302551269533,55.00078582763672
2023-01-14,24.661720275878903,25.94109344482422,24.940135955810547,15.932390213012695,2.377103090286255,125.02302551269533,55.00078582763672
2023-01-15,24.661720275878903,25.94109344482422,24.940135955810547,15.932390213012695,2.377103090286255,125.02302551269533,55.00078582763672
2023-01-16,24.801103591918945,25.931655883789062,25.102582931518555,16.08245086669922,2.331083059310913,124.3735580444336,54.59665298461914
2023-01-17,24.766258239746094,25.875038146972656,25.38924789428711,16.091028213500977,2.364713191986084,125.39413452148438,54.44269943237305
2023-01-18,24.818523406982425,25.997709274291992,25.589916229248047,15.876651763916016,2.377103090286255,127.80646514892578,55.0777702331543
2023-01-19,24.43522834777832,25.384334564208984,25.217248916625977,15.696578025817873,2.343472957611084,125.11581420898438,53.67291641235352
2023-01-20,24.449037551879883,25.639122009277344,25.475250244140625,15.72658920288086,2.343472957611084,127.57451629638672,54.32723236083984
2023-01-21,24.449037551879883,25.639122009277344,25.475250244140625,15.72658920288086,2.343472957611084,127.57451629638672,54.32723236083984
2023-01-22,24.449037551879883,25.639122009277344,25.475250244140625,15.72658920288086,2.343472957611084,127.57451629638672,54.32723236083984
2023-01-23,23.899423599243164,25.7429256439209,25.723695755004883,15.756601333618164,2.378872394561768,126.878662109375,54.50042724609375
2023-01-24,23.917156219482425,25.95052719116211,26.04858589172364,15.769466400146484,2.4178123474121094,127.48172760009766,54.98154067993164
2023-01-25,23.899423599243164,26.167570114135746,25.85747337341309,15.730876922607422,2.460292339324951,131.10020446777344,56.30941009521485
2023-01-26,23.97920799255371,26.705453872680664,26.125030517578125,15.636551856994627,2.485072135925293,130.07960510253906,55.82830047607422
2023-01-27,24.005802154541016,26.79981803894043,26.191919326782227,15.6837158203125,2.4974629878997803,130.45074462890625,56.29016876220703
2023-01-28,24.005802154541016,26.79981803894043,26.191919326782227,15.6837158203125,2.4974629878997803,130.45074462890625,56.29016876220703
2023-01-29,24.005802154541016,26.79981803894043,26.191919326782227,15.6837158203125,2.4974629878997803,130.45074462890625,56.29016876220703
2023-01-30,23.96147918701172,26.950803756713867,26.13458824157715,15.7351655960083,2.508082628250122,128.9662322998047,55.59736633300781
2023-01-31,24.058988571166992,27.00742530822754,25.838363647460938,15.666565895080566,2.495692729949951,127.57451629638672,55.5203857421875
2023-02-01,24.25401496887207,27.205591201782227,25.90525245666504,15.606539726257324,2.520472526550293,129.3837432861328,55.53963470458984
2023-02-02,24.608606338500977,27.36601448059082,26.1154727935791,15.730876922607422,2.534632682800293,131.05381774902344,58.31084442138672
2023-02-03,24.79476547241211,27.498123168945312,26.03903007507324,15.662278175354004,2.495692729949951,130.68270874023438,59.40777969360352
2023-02-04,24.79476547241211,27.498123168945312,26.03903007507324,15.662278175354004,2.495692729949951,130.68270874023438,59.40777969360352
2023-02-05,24.79476547241211,27.498123168945312,26.03903007507324,15.662278175354004,2.495692729949951,130.68270874023438,59.40777969360352
2023-02-06,24.165367126464844,27.1678466796875,25.99125099182129,15.636551856994627,2.501002073287964,129.2909698486328,58.90742492675781
2023-02-07,24.138771057128903,27.09235191345215,25.828807830810547,15.580816268920898,2.513392448425293,128.45594787597656,57.29088592529297
2023-02-08,24.21855354309082,27.23390007019043,25.86702919006348,15.606539726257324,2.5364022254943848,129.84765625,57.67577362060547
2023-02-09,24.25401496887207,27.39432144165039,26.26836585998535,15.55080223083496,2.5611820220947266,132.77027893066406,57.81048583984375
2023-02-10,23.95261001586914,26.13926124572754,25.97214126586914,15.537939071655272,2.616052389144897,127.89925384521484,55.9052734375
2023-02-11,23.95261001586914,26.13926124572754,25.97214126586914,15.537939071655272,2.616052389144897,127.89925384521484,55.9052734375
2023-02-12,23.95261001586914,26.13926124572754,25.97214126586914,15.537939071655272,2.616052389144897,127.89925384521484,55.9052734375
2023-02-13,24.032394409179688,26.54503059387207,26.34480857849121,15.670852661132812,2.630211591720581,130.77548217773438,56.52110290527344
2023-02-14,24.27174186706543,26.69601821899414,26.230144500732425,15.859502792358398,2.6001219749450684,130.5899200439453,56.77128219604492
2023-02-15,24.307205200195312,26.960241317749023,26.191919326782227,16.095317840576172,2.62313175201416,131.33216857910156,56.82901763916016
2023-02-16,24.23628616333008,26.865875244140625,26.077253341674805,16.048152923583984,2.616052389144897,131.10020446777344,55.57811737060547
2023-02-17,24.360389709472656,27.17728042602539,25.312803268432617,16.331127166748047,2.633752584457397,130.26516723632812,54.8660774230957
2023-02-18,24.360389709472656,27.17728042602539,25.312803268432617,16.331127166748047,2.633752584457397,130.26516723632812,54.8660774230957
2023-02-19,24.360389709472656,27.17728042602539,25.312803268432617,16.331127166748047,2.633752584457397,130.26516723632812,54.8660774230957
2023-02-20,24.02352905273437,26.97911262512207,25.150360107421875,16.189640045166016,2.62313175201416,130.033203125,53.73065185546875
2023-02-21,23.943744659423828,26.837566375732425,24.81591415405273,16.146766662597656,2.619592428207397,130.17239379882812,52.92238235473633
2023-02-22,23.69553565979004,26.884748458862305,24.6152458190918,16.009565353393555,2.61251187324524,128.17758178710938,53.0955810546875
2023-02-23,24.608606338500977,26.903621673583984,25.035694122314453,15.89380168914795,2.62313175201416,130.54351806640625,53.63442993164063
2023-02-24,24.75930595397949,26.63939666748047,24.835023880004883,15.95811653137207,2.7470319271087646,131.1466064453125,54.7506103515625
2023-02-25,24.75930595397949,26.63939666748047,24.835023880004883,15.95811653137207,2.7470319271087646,131.1466064453125,54.7506103515625
2023-02-26,24.75930595397949,26.63939666748047,24.835023880004883,15.95811653137207,2.7470319271087646,131.1466064453125,54.7506103515625
2023-02-27,24.91000938415528,27.36601448059082,24.901912689208984,16.056730270385742,2.768271446228028,132.25997924804688,55.46265411376953
2023-02-28,25.406435012817383,27.450942993164062,25.09302520751953,15.92381763458252,2.729332208633423,135.83206176757812,57.15616989135742
2023-03-01,25.601459503173828,27.36601448059082,25.24591636657715,15.567953109741213,2.693931579589844,135.69288635253906,58.27235412597656
2023-03-02,25.32665252685547,27.318830490112305,25.542139053344727,15.62797737121582,2.665611982345581,136.24957275390625,58.15688705444336
2023-03-03,25.468488693237305,27.70572853088379,26.239696502685547,15.68800163269043,2.695702314376831,138.8474578857422,59.06137847900391
2023-03-04,25.468488693237305,27.70572853088379,26.239696502685547,15.68800163269043,2.695702314376831,138.8474578857422,59.06137847900391
2023-03-05,25.468488693237305,27.70572853088379,26.239696502685547,15.68800163269043,2.695702314376831,138.8474578857422,59.06137847900391
2023-03-06,25.44189071655273,27.932205200195312,26.029476165771484,15.662278175354004,2.667381763458252,140.5639190673828,59.25382614135742
2023-03-07,25.459623336791992,27.469816207885746,25.69502830505371,15.675141334533691,2.64083218574524,140.3319549560547,58.81119918823242
2023-03-08,25.636919021606445,27.498123168945312,25.570804595947266,16.378292083740234,2.663841962814331,140.98143005371094,59.657958984375
2023-03-09,25.308921813964844,27.66798210144043,25.609027862548828,16.271102905273438,2.663841962814331,141.5381317138672,59.40777969360352
2023-03-10,25.051841735839844,27.620800018310547,25.484804153442383,16.21536636352539,2.619592428207397,143.34735107421875,58.34933471679688
2023-03-11,25.051841735839844,27.620800018310547,25.484804153442383,16.21536636352539,2.619592428207397,143.34735107421875,58.34933471679688
2023-03-12,25.051841735839844,27.620800018310547,25.484804153442383,16.21536636352539,2.619592428207397,143.34735107421875,58.34933471679688
2023-03-13,24.82135963439941,27.02629470825196,25.169469833374023,15.953827857971191,2.532862663269043,137.8268585205078,56.36714553833008
2023-03-14,25.45075798034668,27.52643394470215,25.7045841217041,16.19392967224121,2.591272592544556,142.14120483398438,58.17613220214844
2023-03-15,24.84795188903809,26.12038993835449,25.05480194091797,15.855216026306152,2.5027730464935303,135.41455078125,55.9630126953125
2023-03-16,25.23800277709961,27.14897346496582,25.513473510742188,16.11675262451172,2.5240120887756348,137.7340850830078,57.15616989135742
2023-03-17,24.96319580078125,27.016860961914062,25.3319149017334,15.885228157043455,2.4709129333496094,132.1208038330078,56.116966247558594
2023-03-18,24.96319580078125,27.016860961914062,25.3319149017334,15.885228157043455,2.4709129333496094,132.1208038330078,56.116966247558594
2023-03-19,24.96319580078125,27.016860961914062,25.3319149017334,15.885228157043455,2.4709129333496094,132.1208038330078,56.116966247558594
2023-03-20,25.32665252685547,26.903621673583984,25.475250244140625,16.23680305480957,2.499232292175293,131.70327758789062,56.05923461914063
2023-03-21,25.8142147064209,27.479251861572266,25.88614082336425,16.421167373657227,2.566492795944214,135.9712371826172,57.02145767211914
2023-03-22,25.698972702026367,27.620800018310547,25.924362182617188,16.541217803955078,2.5434823036193848,134.9970245361328,56.52110290527344
2023-03-23,25.698972702026367,27.98882484436035,26.03903007507324,16.6226806640625,2.5293221473693848,136.11041259765625,56.50185775756836
2023-03-24,24.892276763916016,27.516996383666992,25.198139190673828,16.326841354370117,2.462062358856201,131.93524169921875,55.80905532836914
2023-03-25,24.892276763916016,27.516996383666992,25.198139190673828,16.326841354370117,2.462062358856201,131.93524169921875,55.80905532836914
2023-03-26,24.892276763916016,27.516996383666992,25.198139190673828,16.326841354370117,2.462062358856201,131.93524169921875,55.80905532836914
2023-03-27,24.874549865722656,28.017135620117188,25.24591636657715,16.64840316772461,2.499232292175293,132.25997924804688,56.29016876220703
2023-03-28,24.901142120361328,27.74347305297852,25.24591636657715,16.695568084716797,2.4974629878997803,133.37335205078125,56.36714553833008
2023-03-29,25.459623336791992,28.073755264282227,25.742807388305664,16.7641658782959,2.5594124794006348,136.52792358398438,56.694297790527344
2023-03-30,25.84080696105957,28.630512237548828,25.723695755004883,16.922805786132812,2.587732076644897,138.19798278808594,58.36857604980469
2023-03-31,26.018102645874023,29.1589584350586,25.88614082336425,17.150041580200195,2.619592428207397,138.15159606933594,59.33080291748047
2023-04-01,26.018102645874023,29.1589584350586,25.88614082336425,17.150041580200195,2.619592428207397,138.15159606933594,59.33080291748047
2023-04-02,26.018102645874023,29.1589584350586,25.88614082336425,17.150041580200195,2.619592428207397,138.15159606933594,59.33080291748047
2023-04-03,26.071292877197266,28.67769432067871,25.742807388305664,17.01712989807129,2.5983519554138184,136.7135009765625,59.11911010742188
2023-04-04,26.15993881225586,28.847551345825195,25.85747337341309,17.1114559173584,2.5895023345947266,136.29595947265625,59.08062362670898
2023-04-05,26.230857849121094,29.03628158569336,25.95302963256836,17.252944946289062,2.630211591720581,137.50213623046875,58.9843978881836
2023-04-06,26.071292877197266,28.73431396484375,25.96258544921875,17.450170516967773,2.64083218574524,139.1721954345703,59.02288818359375
2023-04-07,26.071292877197266,28.73431396484375,25.96258544921875,17.450170516967773,2.64083218574524,139.1721954345703,59.02288818359375
2023-04-08,26.071292877197266,28.73431396484375,25.96258544921875,17.450170516967773,2.64083218574524,139.1721954345703,59.02288818359375
2023-04-09,26.071292877197266,28.73431396484375,25.96258544921875,17.450170516967773,2.64083218574524,139.1721954345703,59.02288818359375
2023-04-10,26.071292877197266,28.73431396484375,25.96258544921875,17.450170516967773,2.64083218574524,139.1721954345703,59.02288818359375
2023-04-11,26.03583526611328,28.77206039428711,25.618581771850582,17.39014434814453,2.608972549438477,139.6361083984375,58.31084442138672
2023-04-12,26.52339553833008,28.69656562805176,25.93391990661621,17.518770217895508,2.6213622093200684,139.96084594726562,57.96444320678711
2023-04-13,26.73615074157715,29.22501564025879,26.172807693481445,17.38157081604004,2.63729190826416,140.00723266601562,58.69573211669922
2023-04-14,27.2148494720459,29.3382511138916,26.36392402648925,16.935667037963867,2.651451826095581,139.82167053222656,58.84968566894531
2023-04-15,27.2148494720459,29.3382511138916,26.36392402648925,16.935667037963867,2.651451826095581,139.82167053222656,58.84968566894531
2023-04-16,27.2148494720459,29.3382511138916,26.36392402648925,16.935667037963867,2.651451826095581,139.82167053222656,58.84968566894531
2023-04-17,27.347820281982425,29.696840286254883,26.37347412109375,16.97854232788086,2.674461603164673,141.81646728515625,59.638710021972656
2023-04-18,27.551708221435547,29.67796897888184,26.411699295043945,16.905654907226562,2.663841962814331,142.46592712402344,60.042850494384766
2023-04-19,27.82651710510254,29.72515106201172,26.93725776672364,17.128604888916016,2.693931579589844,143.71849060058594,60.23529052734375
2023-04-20,27.80878639221192,29.517549514770508,26.994590759277344,17.158618927001953,2.6921615600585938,143.811279296875,60.139068603515625
2023-04-21,28.13678359985352,29.649658203125,26.68881225585937,17.201492309570312,2.63729190826416,142.23399353027344,60.35075759887695
2023-04-22,28.13678359985352,29.649658203125,26.68881225585937,17.201492309570312,2.63729190826416,142.23399353027344,60.35075759887695
2023-04-23,28.13678359985352,29.649658203125,26.68881225585937,17.201492309570312,2.63729190826416,142.23399353027344,60.35075759887695
2023-04-24,28.20770263671875,29.555294036865234,26.918148040771484,16.892793655395508,2.679771423339844,143.34735107421875,60.62018203735352
2023-04-25,27.80878639221192,29.61191368103028,26.985036849975582,16.987119674682617,2.65853214263916,142.88345336914062,60.52396011352539
2023-04-26,27.76446533203125,29.7440242767334,26.918148040771484,16.927093505859375,2.674461603164673,140.88865661621094,60.73564910888672
2023-04-27,27.578304290771484,29.81136131286621,27.013702392578125,17.37299346923828,2.6532225608825684,140.47113037109375,60.812625885009766
2023-04-28,27.65808868408203,29.974897384643555,27.166593551635746,17.467321395874023,2.656761884689331,141.86285400390625,61.33222961425781
2023-04-29,27.65808868408203,29.974897384643555,27.166593551635746,17.467321395874023,2.656761884689331,141.86285400390625,61.33222961425781
2023-04-30,27.65808868408203,29.974897384643555,27.166593551635746,17.467321395874023,2.656761884689331,141.86285400390625,61.33222961425781
2023-05-01,27.65808868408203,29.974897384643555,27.166593551635746,17.467321395874023,2.656761884689331,141.86285400390625,61.33222961425781
2023-05-02,27.533979415893555,29.657447814941406,27.12836647033692,17.338693618774414,2.6213622093200684,140.47439575195312,60.716400146484375
2023-05-03,27.93289566040039,29.84984016418457,27.52970314025879,17.441593170166016,2.6461422443389893,141.57559204101562,60.52396011352539
2023-05-04,27.702411651611328,30.234628677368164,27.50104141235352,17.484468460083008,2.587732076644897,136.6920166015625,60.11982727050781
2023-05-05,28.15451431274414,30.465499877929688,27.74948501586914,17.510194778442383,2.65853214263916,139.8998565673828,60.42773818969727
2023-05-06,28.15451431274414,30.465499877929688,27.74948501586914,17.510194778442383,2.65853214263916,139.8998565673828,60.42773818969727
2023-05-07,28.15451431274414,30.465499877929688,27.74948501586914,17.510194778442383,2.65853214263916,139.8998565673828,60.42773818969727
2023-05-08,28.34067344665528,30.84066772460937,27.806819915771484,17.39872169494629,2.6603024005889893,140.857421875,60.40849304199219
2023-05-09,28.358402252197266,30.234628677368164,27.73037338256836,17.124317169189453,2.63198184967041,142.67678833007812,61.255252838134766
2023-05-10,28.402727127075195,30.042234420776367,27.52970314025879,16.948530197143555,2.5788826942443848,143.2034454345703,62.19823455810547
2023-05-11,28.083595275878903,30.10957145690918,27.42459487915039,17.051429748535156,2.5682621002197266,143.2034454345703,63.02574157714844
2023-05-12,27.684680938720703,30.292346954345703,27.950151443481445,17.175771713256836,2.5753421783447266,145.59735107421875,63.33366012573242
2023-05-13,27.684680938720703,30.292346954345703,27.950151443481445,17.175771713256836,2.5753421783447266,145.59735107421875,63.33366012573242
2023-05-14,27.684680938720703,30.292346954345703,27.950151443481445,17.175771713256836,2.5753421783447266,145.59735107421875,63.33366012573242
2023-05-15,27.268037796020508,30.061473846435547,27.615705490112305,17.137182235717773,2.5541017055511475,142.24588012695312,63.8532600402832
2023-05-16,27.42760467529297,29.7440242767334,27.806819915771484,17.124317169189453,2.539942502975464,143.6343536376953,64.3536148071289
